,formatted_address,latitude,longitude,postcode,Floors,Units,Construction Year,Type,Area
1648,"1634 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.5175318,-73.5608194,H2L 3T6,1.0,1.0,1885.0,Residential,38.0
1649,"1636 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.5175314,-73.56082090000001,H2L 3T6,1.0,1.0,1885.0,Residential,42.0
1650,"1638 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.517480000000006,-73.560863,H2L 3T6,1.0,1.0,1885.0,Residential,23.0
1651,"1640 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.5175582,-73.56086859999998,H2L 3T6,3.0,3.0,1885.0,Residential,145.0
1652,"1652 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.5176474,-73.561075,H2L 3T6,3.0,2.0,1885.0,Residential,145.0
1653,"1658 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.5176346,-73.5611558,H2L 3T6,3.0,2.0,1885.0,Residential,146.0
1654,"1664 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.517711799999994,-73.561222,H2L 3T6,3.0,2.0,1885.0,Residential,145.0
1655,"455 Avenue des Pins, Montréal, QC H2W 1S4, Canada",45.5099204,-73.57926390000002,H2W 1S4,3.0,13.0,2015.0,Université,106022.0
1656,"1670 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.517691,-73.56129899999998,H2L 3T6,4.0,1.0,1885.0,Residential,77.0
1657,"1672 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.517691,-73.56129899999998,H2L 3T6,1.0,1.0,1885.0,Residential,65.0
1658,"1676 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.5177624,-73.56132729999999,H2L 3T6,3.0,3.0,1885.0,Residential,144.0
1659,"1682 Rue Saint-André, Montréal, QC H2L 3T6, Canada",45.517789799999996,-73.5614109,H2L 3T6,3.0,3.0,1880.0,Residential,142.0
1660,"1770 Rue Saint-André, Montréal, QC H2L 3T8, Canada",45.5181416,-73.5623233,H2L 3T8,3.0,6.0,1900.0,Residential,302.0
1661,"1782 Rue Saint-André, Montréal, QC H2L 3T8, Canada",45.518173,-73.56254799999998,H2L 3T8,3.0,8.0,1870.0,Residential,297.0
1662,"1826 Rue Saint-André, Montréal, QC H2L 3T8, Canada",45.518413,-73.56288099999998,H2L 3T8,3.0,2.0,1875.0,Residential,144.0
1663,"1832 Rue Saint-André, Montréal, QC H2L 3T8, Canada",45.518414,-73.56297599999998,H2L 3T8,2.0,2.0,1870.0,Residential,168.0
1664,"1836 Rue Saint-André, Montréal, QC H2L 3T8, Canada",45.518469700000004,-73.5630235,H2L 3T8,2.0,2.0,1870.0,Residential,114.0
1665,"1860 Rue Saint-André, Montréal, QC H2L 3T8, Canada",45.5185742,-73.56328420000001,H2L 3T8,3.0,5.0,1890.0,Residential,142.0
1666,"1870 Rue Saint-André, Montréal, QC H2L 3T8, Canada",45.5186524,-73.5633455,H2L 3T8,2.0,1.0,1954.0,Residential,101.0
1667,"2002 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.51892,-73.5639422,H2L 3V1,4.0,19.0,1870.0,Residential,267.0
1668,"2010 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.518984700000004,-73.5640526,H2L 3V1,3.0,13.0,1900.0,Residential,288.0
1669,"1374 Avenue des Pins, Montréal, QC H3G 1A8, Canada",45.501016299999996,-73.58470439999998,H3G 1A8,4.0,3.0,1920.0,Autres maisons d'institutions religieuses,1432.0
1670,"2040 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.519079299999994,-73.5643458,H2L 3V1,2.0,3.0,1981.0,Residential,290.0
1671,"2052 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.51910590000001,-73.56452309999999,H2L 3V1,2.0,1.0,1875.0,Residential,114.0
1672,"1400 Avenue des Pins, Montréal, QC H3G 1B1, Canada",45.5005508,-73.58503409999999,H3G 1B1,17.0,89.0,1961.0,Residential,1321.0
1673,"2056 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.5191598,-73.5645574,H2L 3V1,2.0,2.0,1875.0,Residential,113.0
1674,"1418 Avenue des Pins, Montréal, QC H3G 1A8, Canada",45.500379200000005,-73.584982,H3G 1A8,1.0,1.0,1931.0,Residential,669.0
1675,"2060 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.5191977,-73.5646368,H2L 3V1,3.0,2.0,1875.0,Residential,113.0
1676,"2064 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.519200500000004,-73.5647161,H2L 3V1,2.0,1.0,1875.0,Residential,113.0
1677,"1420 Avenue des Pins, Montréal, QC H3G 1A8, Canada",45.5002819,-73.5850916,H3G 1A8,1.0,1.0,1926.0,Residential,94.0
1678,"2068 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.519228600000005,-73.56477799999998,H2L 3V1,2.0,2.0,1875.0,Residential,114.0
1679,"1420 Avenue des Pins, Montréal, QC H3G 1A8, Canada",45.5002819,-73.5850916,H3G 1A8,1.0,1.0,1926.0,Residential,99.0
1680,"2072 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.5192671,-73.5648469,H2L 3V1,2.0,2.0,1875.0,Residential,113.0
1681,"1420 Avenue des Pins, Montréal, QC H3G 1A8, Canada",45.5002819,-73.5850916,H3G 1A8,1.0,1.0,1926.0,Residential,133.0
1682,"2076 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.519277,-73.56491,H2L 3V1,2.0,2.0,1875.0,Residential,113.0
1683,"1420 Avenue des Pins, Montréal, QC H3G 1A8, Canada",45.5002819,-73.5850916,H3G 1A8,1.0,1.0,1926.0,Residential,92.0
1684,"1420 Avenue des Pins, Montréal, QC H3G 1A8, Canada",45.5002819,-73.5850916,H3G 1A8,1.0,1.0,1926.0,Residential,118.0
1685,"2080 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.5193427,-73.564939,H2L 3V1,2.0,2.0,1875.0,Residential,113.0
1686,"2084 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.5193747,-73.5649973,H2L 3V1,2.0,2.0,1875.0,Residential,112.0
1687,"2088 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.519354,-73.565101,H2L 3V1,3.0,3.0,1870.0,Residential,120.0
1688,"1500 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.4985886,-73.58567630000002,H3G 1B4,3.0,,1977.0,Immeuble résidentiel en construction,1966.0
1689,"2092 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.51942469999999,-73.5651307,H2L 3V1,3.0,2.0,1875.0,Residential,121.0
1690,"1512 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.49853579999999,-73.5859593,H3G 1B4,3.0,1.0,1926.0,Residential,259.0
1691,"2096 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.519413,-73.565223,H2L 3V1,3.0,1.0,1875.0,Residential,114.0
1692,"1516 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.4984396,-73.5859541,H3G 1B4,3.0,1.0,1923.0,Residential,314.0
1693,"2100 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.519442,-73.565285,H2L 3V1,2.0,2.0,1875.0,Residential,119.0
1694,"1520 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.4983894,-73.58607020000001,H3G 1B4,4.0,6.0,1924.0,Residential,249.0
1695,"2104 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.51947,-73.565344,H2L 3V1,2.0,2.0,1875.0,Residential,113.0
1696,"1524 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.498336200000004,-73.58611710000002,H3G 1B4,3.0,1.0,1924.0,Residential,185.0
1697,"2108 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.519498600000006,-73.5653911,H2L 3V1,1.0,1.0,1880.0,Residential,68.0
1698,"1528 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.498272799999995,-73.58617660000002,H3G 1B4,3.0,5.0,1923.0,Residential,245.0
1699,"1532 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.49821379999999,-73.58625970000001,H3G 1B4,3.0,1.0,1918.0,Residential,266.0
1700,"2114 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.519528,-73.565475,H2L 3V1,1.0,1.0,1880.0,Residential,68.0
1701,"1534 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.49817970000001,-73.5862923,H3G 1B4,3.0,1.0,1918.0,Residential,267.0
1702,"2110 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.51952439999999,-73.56540439999998,H2L 3V1,1.0,1.0,1880.0,Residential,54.0
1703,"2112 Rue Saint-André, Montréal, QC H2L 3V1, Canada",45.51959189999999,-73.5654557,H2L 3V1,1.0,1.0,1880.0,Residential,54.0
1704,"1554 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.497714200000004,-73.586524,H3G 1B4,3.0,5.0,1910.0,Residential,322.0
1705,"1558 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.49763309999999,-73.586607,H3G 1B4,3.0,9.0,1910.0,Residential,239.0
1706,"1562 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.4975619,-73.5866578,H3G 1B4,4.0,6.0,1911.0,Residential,238.0
1707,"2115 Rue Saint-André, Montréal, QC H2L 3V2, Canada",45.5197399,-73.56522290000001,H2L 3V2,3.0,8.0,1983.0,Residential,742.0
1708,"1566 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.4975086,-73.5867372,H3G 1B4,4.0,5.0,1915.0,Residential,237.0
1709,"2079 Rue Saint-André, Montréal, QC H2L 3V2, Canada",45.5195677,-73.5648131,H2L 3V2,3.0,8.0,1983.0,Residential,815.0
1710,"1582 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.497242,-73.5868921,H3G 1B4,2.0,1.0,1936.0,Residential,277.0
1711,"1590 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.4971209,-73.5869859,H3G 1B4,3.0,1.0,1900.0,Residential,250.0
1712,"1596 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.4970669,-73.58713359999999,H3G 1B4,2.0,1.0,1900.0,Residential,247.0
1713,"2051 Rue Saint-André, Montréal, QC H2L 3V2, Canada",45.5193925,-73.56451340000001,H2L 3V2,3.0,2.0,1885.0,Residential,139.0
1714,"1600 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.4969322,-73.5870571,H3G 1B4,3.0,6.0,1900.0,Residential,230.0
1715,"2045 Rue Saint-André, Montréal, QC H2L 3V2, Canada",45.519376,-73.564414,H2L 3V2,3.0,2.0,1885.0,Residential,139.0
1716,"1604 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.49687279999999,-73.58711699999998,H3G 1B4,3.0,3.0,1900.0,Residential,228.0
1717,"2035 Rue Saint-André, Montréal, QC H2L 3V2, Canada",45.519332,-73.564296,H2L 3V2,3.0,4.0,1880.0,Residential,279.0
1718,"1610 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.49686079999999,-73.5872253,H3G 1B4,3.0,1.0,1910.0,Residential,245.0
1719,"1620 Avenue des Pins, Montréal, QC H3G 1B4, Canada",45.496737599999996,-73.5873225,H3G 1B4,3.0,2.0,2003.0,Residential,220.0
1720,"1865 Rue Saint-André, Montréal, QC H2L 3T9, Canada",45.5188429,-73.56315500000001,H2L 3T9,3.0,3.0,1915.0,Residential,142.0
1721,"1861 Rue Saint-André, Montréal, QC H2L 3T9, Canada",45.5187945,-73.5631224,H2L 3T9,3.0,8.0,1875.0,Residential,289.0
1722,"1855 Rue Saint-André, Montréal, QC H2L 3T9, Canada",45.51876,-73.56308920000002,H2L 3T9,3.0,4.0,1875.0,Maison de chambres et pension,289.0
1723,"1849 Rue Saint-André, Montréal, QC H2L 3T9, Canada",45.518734499999994,-73.56300879999998,H2L 3T9,3.0,4.0,1875.0,Maison de chambres et pension,415.0
1724,"1841 Rue Saint-André, Montréal, QC H2L 3T9, Canada",45.518687400000005,-73.5629063,H2L 3T9,3.0,3.0,1875.0,Residential,158.0
1725,"1823 Rue Saint-André, Montréal, QC H2L 3T9, Canada",45.518665999999996,-73.562771,H2L 3T9,3.0,12.0,1880.0,Residential,357.0
1726,"1819 Rue Saint-André, Montréal, QC H2L 3T9, Canada",45.5185946,-73.56271729999999,H2L 3T9,1.0,1.0,1875.0,Residential,153.0
1727,"1242 Redpath Crescent, Montreal, QC H3G 2K1, Canada",45.503528100000004,-73.5838215,H3G 2K1,2.0,1.0,1914.0,Autres maisons d'institutions religieuses,1909.0
1728,"1260 Redpath Crescent, Montreal, QC H3G 2K1, Canada",45.5031039,-73.58415,H3G 2K1,2.0,1.0,1915.0,Residential,411.0
1729,"1266 Redpath Crescent, Montreal, QC H3G 2K1, Canada",45.502895200000005,-73.58427300000002,H3G 2K1,3.0,1.0,1928.0,Autres immeubles résidentiels,458.0
1730,"1410 Redpath Crescent, Montreal, QC H3G 1A2, Canada",45.5019011,-73.5850943,H3G 1A2,2.0,1.0,1928.0,Residential,609.0
1731,"1414 Redpath Crescent, Montreal, QC H3G 1A2, Canada",45.501713,-73.585132,H3G 1A2,2.0,1.0,1929.0,Residential,551.0
1732,"1430 Redpath Crescent, Montreal, QC H3G 1A2, Canada",45.501532700000006,-73.58541600000001,H3G 1A2,3.0,1.0,1958.0,Residential,501.0
1733,"1440 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.50134179999999,-73.58572190000001,H3G 1A1,3.0,1.0,1954.0,Residential,499.0
1734,"1444 Redpath Crescent, Montreal, QC H3G 1A2, Canada",45.501131,-73.58573100000001,H3G 1A2,2.0,1.0,1928.0,Residential,892.0
1735,"1389 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.50104,-73.5861772,H3G 1A1,2.0,1.0,1922.0,Residential,351.0
1736,"1369 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.501048100000006,-73.58661719999998,H3G 1A1,2.0,1.0,1914.0,Residential,2129.0
1737,"1345 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.50161929999999,-73.5866978,H3G 1A1,5.0,1.0,1929.0,Residential,2627.0
1738,"1335 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.5017686,-73.5867176,H3G 1A1,3.0,1.0,1978.0,Residential,212.0
1739,"1333 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.501895000000005,-73.58666099999998,H3G 1A1,3.0,1.0,1978.0,Residential,419.0
1740,"1329 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.50204,-73.58654299999998,H3G 1A1,3.0,1.0,1969.0,Residential,542.0
1741,"1323 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.5020946,-73.5862707,H3G 1A1,2.0,1.0,1968.0,Residential,357.0
1742,"1321 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.50222,-73.58626699999998,H3G 1A1,2.0,1.0,1968.0,Residential,300.0
1743,"1319 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.50220039999999,-73.5861479,H3G 1A1,2.0,1.0,1968.0,Residential,304.0
1744,"1317 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.502286,-73.5859953,H3G 1A1,2.0,1.0,1968.0,Residential,314.0
1745,"1315 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.50228,-73.5859827,H3G 1A1,2.0,1.0,1968.0,Residential,362.0
1746,"1311 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.502401,-73.585771,H3G 1A1,2.0,1.0,1999.0,Residential,574.0
1747,"1309 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.5025505,-73.58565349999998,H3G 1A1,2.0,1.0,1930.0,Residential,524.0
1748,"1305 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.5025604,-73.58538229999998,H3G 1A1,2.0,1.0,1929.0,Residential,493.0
1749,"1297 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.5025775,-73.58518259999998,H3G 1A1,2.0,1.0,1929.0,Residential,567.0
1750,"1291 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.5026126,-73.5851041,H3G 1A1,2.0,1.0,1929.0,Residential,611.0
1751,"1285 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.502728499999996,-73.58475969999998,H3G 1A1,2.0,1.0,1929.0,Residential,890.0
1752,"1275 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.502978999999996,-73.5847,H3G 1A1,2.0,1.0,1981.0,Residential,976.0
1753,"1300 Redpath Crescent, Montreal, QC H3G 2K2, Canada",45.50223099999999,-73.58543890000001,H3G 2K2,2.0,1.0,1929.0,Residential,1340.0
1754,"1405 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.50192089999999,-73.5855031,H3G 1A1,3.0,1.0,1977.0,Residential,234.0
1755,"1415 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.5018513,-73.58554409999998,H3G 1A1,3.0,1.0,1977.0,Residential,211.0
1756,"1425 Redpath Crescent, Montreal, QC H3G 1A1, Canada",45.501781799999996,-73.58558509999999,H3G 1A1,3.0,1.0,1977.0,Residential,335.0
1757,"1336 Redpath Crescent, Montreal, QC H3G 2K2, Canada",45.5015347,-73.5864687,H3G 2K2,2.0,1.0,1928.0,Residential,616.0
1758,"1334 Redpath Crescent, Montreal, QC H3G 2K2, Canada",45.5016,-73.586291,H3G 2K2,2.0,1.0,1928.0,Autres immeubles résidentiels,754.0
1759,"1328 Redpath Crescent, Montreal, QC H3G 2K2, Canada",45.501715399999995,-73.58601469999998,H3G 2K2,2.0,1.0,1931.0,Residential,1893.0
1760,"1318 Redpath Crescent, Montreal, QC H3G 2K2, Canada",45.50198229999999,-73.58601829999998,H3G 2K2,2.0,1.0,1977.0,Residential,289.0
1761,"1314 Redpath Crescent, Montreal, QC H3G 2K2, Canada",45.502018,-73.585818,H3G 2K2,3.0,1.0,1977.0,Residential,191.0
1762,"1310 Redpath Crescent, Montreal, QC H3G 2K2, Canada",45.502075,-73.585746,H3G 2K2,3.0,1.0,1977.0,Residential,297.0
1763,"1615 Avenue du Docteur-Penfield, Montréal, QC H3H 1V6, Canada",45.4959175,-73.5875997,H3H 1V6,2.0,1.0,1927.0,Residential,90.0
1764,"1595 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.496590000000005,-73.58675889999998,H3G 1C6,2.0,1.0,1900.0,Residential,484.0
1765,"1589 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.4966742,-73.58664739999998,H3G 1C6,2.0,1.0,1900.0,Residential,319.0
1766,"1587 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.49672229999999,-73.58662120000001,H3G 1C6,3.0,1.0,1900.0,Residential,320.0
1767,"1575 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.496993200000006,-73.5864167,H3G 1C6,3.0,8.0,1900.0,Residential,250.0
1768,"1579 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.496887,-73.58646619999998,H3G 1C6,3.0,8.0,1900.0,Residential,248.0
1769,"1565 Avenue du Docteur-Penfield, Montréal, QC H3G, Canada",45.4971801,-73.58623709999998,H3G,3.0,1.0,1927.0,Residential,770.0
1770,"1563 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.4972352,-73.58621169999998,H3G 1C6,3.0,8.0,1910.0,Residential,357.0
1771,"1559 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.4973406,-73.58608120000001,H3G 1C6,3.0,2.0,1915.0,Residential,506.0
1772,"1555 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.497424,-73.5860059,H3G 1C6,3.0,1.0,1900.0,Couvent,518.0
1773,"1545 Avenue du Docteur-Penfield, Montréal, QC H3G 1C7, Canada",45.4977096,-73.5857542,H3G 1C7,12.0,91.0,1963.0,Residential,2702.0
1774,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,19.0
1775,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,14.0
1776,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,23.0
1777,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,26.0
1778,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,20.0
1779,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,29.0
1780,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,23.0
1781,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,31.0
1782,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,21.0
1783,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,45.0
1784,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,39.0
1785,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,38.0
1786,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,38.0
1787,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,37.0
1788,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,33.0
1789,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,25.0
1790,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,44.0
1791,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,43.0
1792,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,43.0
1793,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,46.0
1794,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,43.0
1795,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,39.0
1796,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,40.0
1797,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,37.0
1798,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,40.0
1799,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,53.0
1800,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,36.0
1801,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,72.0
1802,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,36.0
1803,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,47.0
1804,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,42.0
1805,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,41.0
1806,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,41.0
1807,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,47.0
1808,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,42.0
1809,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,39.0
1810,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,41.0
1811,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,41.0
1812,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,41.0
1813,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,46.0
1814,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,87.0
1815,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,42.0
1816,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,42.0
1817,"1515 Avenue du Docteur-Penfield, Montréal, QC H3G 1C6, Canada",45.498145,-73.5853679,H3G 1C6,1.0,1.0,1982.0,Residential,42.0
